ProductID,ProductCategory,ProductBrand,ProductName,ProductPrice,MinDiscount,MaxDiscount,Rating,Features,StockAvailability,WarrantyPeriod,Color,Description
CAM-NIK-5,Camera,Nikon,Nikon Camera Model-514,89702,20,42,5.0,"WiFi Connectivity, 4K Video, High ISO Sensitivity",Out of Stock,3 Years,Blue,"Category: Camera, Brand: Nikon, Name: Nikon Camera Model-514, Price: ₹89702, Discount Range: 20% - 42%, Rating: 5.0, Features: WiFi Connectivity, 4K Video, High ISO Sensitivity, Warranty: 3 Years Years, Color: Blue"
CAM-CAN-2,Camera,Canon,Canon Camera Model-408,41140,5,42,3.9,"WiFi Connectivity, 4K Video, Image Stabilization",Out of Stock,2 Years,Blue,"Category: Camera, Brand: Canon, Name: Canon Camera Model-408, Price: ₹41140, Discount Range: 5% - 42%, Rating: 3.9, Features: WiFi Connectivity, 4K Video, Image Stabilization, Warranty: 2 Years Years, Color: Blue"
CAM-OLY-7,Camera,Olympus,Olympus Camera Model-470,49976,17,47,4.9,"High ISO Sensitivity, WiFi Connectivity, Image Stabilization",In Stock,1 Year,Blue,"Category: Camera, Brand: Olympus, Name: Olympus Camera Model-470, Price: ₹49976, Discount Range: 17% - 47%, Rating: 4.9, Features: High ISO Sensitivity, WiFi Connectivity, Image Stabilization, Warranty: 1 Year Years, Color: Blue"
SMA-APP-10,Smartphone,Apple,Apple Smartphone Model-697,132241,17,21,3.7,"AMOLED Display, 5G, Dual SIM",In Stock,2 Years,Blue,"Category: Smartphone, Brand: Apple, Name: Apple Smartphone Model-697, Price: ₹132241, Discount Range: 17% - 21%, Rating: 3.7, Features: AMOLED Display, 5G, Dual SIM, Warranty: 2 Years Years, Color: Blue"
TAB-HUA-2,Tablet,Huawei,Huawei Tablet Model-957,124630,19,25,3.3,"10-inch Display, Stylus Support, Quad Speakers",In Stock,3 Years,Black,"Category: Tablet, Brand: Huawei, Name: Huawei Tablet Model-957, Price: ₹124630, Discount Range: 19% - 25%, Rating: 3.3, Features: 10-inch Display, Stylus Support, Quad Speakers, Warranty: 3 Years Years, Color: Black"
CAM-NIK-10,Camera,Nikon,Nikon Camera Model-324,87735,14,30,4.9,"High ISO Sensitivity, Touchscreen, Image Stabilization",In Stock,1 Year,Red,"Category: Camera, Brand: Nikon, Name: Nikon Camera Model-324, Price: ₹87735, Discount Range: 14% - 30%, Rating: 4.9, Features: High ISO Sensitivity, Touchscreen, Image Stabilization, Warranty: 1 Year Years, Color: Red"
SMA-SAM-10,Smartwatch,Samsung,Samsung Smartwatch Model-690,108582,15,24,3.4,"GPS, Customizable Watch Faces, Fitness Tracking",In Stock,1 Year,White,"Category: Smartwatch, Brand: Samsung, Name: Samsung Smartwatch Model-690, Price: ₹108582, Discount Range: 15% - 24%, Rating: 3.4, Features: GPS, Customizable Watch Faces, Fitness Tracking, Warranty: 1 Year Years, Color: White"
SMA-APP-8,Smartwatch,Apple,Apple Smartwatch Model-756,86647,11,50,4.5,"Fitness Tracking, Heart Rate Monitor, Customizable Watch Faces",Out of Stock,2 Years,Black,"Category: Smartwatch, Brand: Apple, Name: Apple Smartwatch Model-756, Price: ₹86647, Discount Range: 11% - 50%, Rating: 4.5, Features: Fitness Tracking, Heart Rate Monitor, Customizable Watch Faces, Warranty: 2 Years Years, Color: Black"
SMA-VIV-1,Smartphone,Vivo,Vivo Smartphone Model-432,84359,12,26,3.9,"Water Resistant, Fast Charging, 5G",Out of Stock,1 Year,White,"Category: Smartphone, Brand: Vivo, Name: Vivo Smartphone Model-432, Price: ₹84359, Discount Range: 12% - 26%, Rating: 3.9, Features: Water Resistant, Fast Charging, 5G, Warranty: 1 Year Years, Color: White"
CAM-GOP-1,Camera,GoPro,GoPro Camera Model-755,97908,14,50,4.6,"4K Video, Image Stabilization, WiFi Connectivity",Out of Stock,3 Years,Black,"Category: Camera, Brand: GoPro, Name: GoPro Camera Model-755, Price: ₹97908, Discount Range: 14% - 50%, Rating: 4.6, Features: 4K Video, Image Stabilization, WiFi Connectivity, Warranty: 3 Years Years, Color: Black"
SMA-AMA-9,Smartwatch,Amazfit,Amazfit Smartwatch Model-914,70825,5,20,4.7,"Fitness Tracking, Customizable Watch Faces, Heart Rate Monitor",In Stock,1 Year,Black,"Category: Smartwatch, Brand: Amazfit, Name: Amazfit Smartwatch Model-914, Price: ₹70825, Discount Range: 5% - 20%, Rating: 4.7, Features: Fitness Tracking, Customizable Watch Faces, Heart Rate Monitor, Warranty: 1 Year Years, Color: Black"
SMA-GOO-1,Smartphone,Google,Google Smartphone Model-346,94300,7,50,3.9,"Dual SIM, AMOLED Display, 5G",In Stock,1 Year,White,"Category: Smartphone, Brand: Google, Name: Google Smartphone Model-346, Price: ₹94300, Discount Range: 7% - 50%, Rating: 3.9, Features: Dual SIM, AMOLED Display, 5G, Warranty: 1 Year Years, Color: White"
LAP-DEL-1,Laptop,Dell,Dell Laptop Model-336,140577,14,29,4.0,"Touchscreen, Backlit Keyboard, High-Performance GPU",In Stock,1 Year,White,"Category: Laptop, Brand: Dell, Name: Dell Laptop Model-336, Price: ₹140577, Discount Range: 14% - 29%, Rating: 4.0, Features: Touchscreen, Backlit Keyboard, High-Performance GPU, Warranty: 1 Year Years, Color: White"
LAP-ACE-6,Laptop,Acer,Acer Laptop Model-811,23583,7,32,4.2,"Touchscreen, Lightweight, SSD Storage",Out of Stock,1 Year,Black,"Category: Laptop, Brand: Acer, Name: Acer Laptop Model-811, Price: ₹23583, Discount Range: 7% - 32%, Rating: 4.2, Features: Touchscreen, Lightweight, SSD Storage, Warranty: 1 Year Years, Color: Black"
CAM-FUJ-4,Camera,Fujifilm,Fujifilm Camera Model-709,115214,15,48,4.9,"WiFi Connectivity, Touchscreen, 4K Video",Out of Stock,2 Years,Black,"Category: Camera, Brand: Fujifilm, Name: Fujifilm Camera Model-709, Price: ₹115214, Discount Range: 15% - 48%, Rating: 4.9, Features: WiFi Connectivity, Touchscreen, 4K Video, Warranty: 2 Years Years, Color: Black"
CAM-LEI-10,Camera,Leica,Leica Camera Model-885,6118,20,33,3.9,"High ISO Sensitivity, Image Stabilization, Touchscreen",Out of Stock,3 Years,Blue,"Category: Camera, Brand: Leica, Name: Leica Camera Model-885, Price: ₹6118, Discount Range: 20% - 33%, Rating: 3.9, Features: High ISO Sensitivity, Image Stabilization, Touchscreen, Warranty: 3 Years Years, Color: Blue"
LAP-APP-9,Laptop,Apple,Apple Laptop Model-443,102539,6,28,3.8,"Touchscreen, High-Performance GPU, SSD Storage",Out of Stock,2 Years,Black,"Category: Laptop, Brand: Apple, Name: Apple Laptop Model-443, Price: ₹102539, Discount Range: 6% - 28%, Rating: 3.8, Features: Touchscreen, High-Performance GPU, SSD Storage, Warranty: 2 Years Years, Color: Black"
HEA-SON-9,Headphones,Sony,Sony Headphones Model-394,71177,9,40,3.7,"Noise Cancellation, Bass Boost, Foldable",Out of Stock,3 Years,Blue,"Category: Headphones, Brand: Sony, Name: Sony Headphones Model-394, Price: ₹71177, Discount Range: 9% - 40%, Rating: 3.7, Features: Noise Cancellation, Bass Boost, Foldable, Warranty: 3 Years Years, Color: Blue"
SMA-GOO-2,Smartphone,Google,Google Smartphone Model-707,17048,7,38,3.6,"5G, AMOLED Display, Dual SIM",In Stock,2 Years,Blue,"Category: Smartphone, Brand: Google, Name: Google Smartphone Model-707, Price: ₹17048, Discount Range: 7% - 38%, Rating: 3.6, Features: 5G, AMOLED Display, Dual SIM, Warranty: 2 Years Years, Color: Blue"
LAP-MSI-6,Laptop,MSI,MSI Laptop Model-819,110485,13,48,4.1,"High-Performance GPU, Touchscreen, Backlit Keyboard",In Stock,1 Year,Black,"Category: Laptop, Brand: MSI, Name: MSI Laptop Model-819, Price: ₹110485, Discount Range: 13% - 48%, Rating: 4.1, Features: High-Performance GPU, Touchscreen, Backlit Keyboard, Warranty: 1 Year Years, Color: Black"
TAB-SAM-14,Tablet,Samsung,Samsung Tablet Model-501,36082,18,22,4.2,"Stylus Support, Long Battery Life, 10-inch Display",In Stock,1 Year,Silver,"Category: Tablet, Brand: Samsung, Name: Samsung Tablet Model-501, Price: ₹36082, Discount Range: 18% - 22%, Rating: 4.2, Features: Stylus Support, Long Battery Life, 10-inch Display, Warranty: 1 Year Years, Color: Silver"
LAP-LEN-12,Laptop,Lenovo,Lenovo Laptop Model-127,14522,12,25,3.5,"High-Performance GPU, Backlit Keyboard, Touchscreen",In Stock,2 Years,Black,"Category: Laptop, Brand: Lenovo, Name: Lenovo Laptop Model-127, Price: ₹14522, Discount Range: 12% - 25%, Rating: 3.5, Features: High-Performance GPU, Backlit Keyboard, Touchscreen, Warranty: 2 Years Years, Color: Black"
CAM-SON-5,Camera,Sony,Sony Camera Model-629,23222,5,23,3.7,"4K Video, Image Stabilization, High ISO Sensitivity",Out of Stock,3 Years,Red,"Category: Camera, Brand: Sony, Name: Sony Camera Model-629, Price: ₹23222, Discount Range: 5% - 23%, Rating: 3.7, Features: 4K Video, Image Stabilization, High ISO Sensitivity, Warranty: 3 Years Years, Color: Red"
LAP-LEN-5,Laptop,Lenovo,Lenovo Laptop Model-150,50428,7,38,4.5,"High-Performance GPU, Lightweight, Backlit Keyboard",Out of Stock,2 Years,Silver,"Category: Laptop, Brand: Lenovo, Name: Lenovo Laptop Model-150, Price: ₹50428, Discount Range: 7% - 38%, Rating: 4.5, Features: High-Performance GPU, Lightweight, Backlit Keyboard, Warranty: 2 Years Years, Color: Silver"
SMA-VIV-12,Smartphone,Vivo,Vivo Smartphone Model-613,46613,5,47,3.5,"Dual SIM, 5G, Fast Charging",In Stock,2 Years,Black,"Category: Smartphone, Brand: Vivo, Name: Vivo Smartphone Model-613, Price: ₹46613, Discount Range: 5% - 47%, Rating: 3.5, Features: Dual SIM, 5G, Fast Charging, Warranty: 2 Years Years, Color: Black"
CAM-LEI-4,Camera,Leica,Leica Camera Model-532,56323,7,44,3.4,"Touchscreen, Image Stabilization, High ISO Sensitivity",In Stock,1 Year,Black,"Category: Camera, Brand: Leica, Name: Leica Camera Model-532, Price: ₹56323, Discount Range: 7% - 44%, Rating: 3.4, Features: Touchscreen, Image Stabilization, High ISO Sensitivity, Warranty: 1 Year Years, Color: Black"
HEA-SON-3,Headphones,Sony,Sony Headphones Model-900,32197,11,20,3.6,"Waterproof, Bass Boost, Foldable",In Stock,1 Year,Black,"Category: Headphones, Brand: Sony, Name: Sony Headphones Model-900, Price: ₹32197, Discount Range: 11% - 20%, Rating: 3.6, Features: Waterproof, Bass Boost, Foldable, Warranty: 1 Year Years, Color: Black"
TAB-SAM-13,Tablet,Samsung,Samsung Tablet Model-871,68327,10,36,3.3,"Long Battery Life, Detachable Keyboard, 10-inch Display",In Stock,2 Years,Black,"Category: Tablet, Brand: Samsung, Name: Samsung Tablet Model-871, Price: ₹68327, Discount Range: 10% - 36%, Rating: 3.3, Features: Long Battery Life, Detachable Keyboard, 10-inch Display, Warranty: 2 Years Years, Color: Black"
CAM-FUJ-9,Camera,Fujifilm,Fujifilm Camera Model-444,82172,14,30,4.1,"Image Stabilization, Touchscreen, High ISO Sensitivity",In Stock,1 Year,Black,"Category: Camera, Brand: Fujifilm, Name: Fujifilm Camera Model-444, Price: ₹82172, Discount Range: 14% - 30%, Rating: 4.1, Features: Image Stabilization, Touchscreen, High ISO Sensitivity, Warranty: 1 Year Years, Color: Black"
SMA-HUA-3,Smartwatch,Huawei,Huawei Smartwatch Model-798,108431,14,37,4.6,"Customizable Watch Faces, Waterproof, GPS",Out of Stock,3 Years,Black,"Category: Smartwatch, Brand: Huawei, Name: Huawei Smartwatch Model-798, Price: ₹108431, Discount Range: 14% - 37%, Rating: 4.6, Features: Customizable Watch Faces, Waterproof, GPS, Warranty: 3 Years Years, Color: Black"
LAP-ACE-9,Laptop,Acer,Acer Laptop Model-753,21741,15,30,4.9,"Lightweight, Touchscreen, Backlit Keyboard",In Stock,1 Year,Black,"Category: Laptop, Brand: Acer, Name: Acer Laptop Model-753, Price: ₹21741, Discount Range: 15% - 30%, Rating: 4.9, Features: Lightweight, Touchscreen, Backlit Keyboard, Warranty: 1 Year Years, Color: Black"
SMA-VIV-5,Smartphone,Vivo,Vivo Smartphone Model-895,117498,16,28,4.2,"Water Resistant, 5G, Fast Charging",In Stock,3 Years,Silver,"Category: Smartphone, Brand: Vivo, Name: Vivo Smartphone Model-895, Price: ₹117498, Discount Range: 16% - 28%, Rating: 4.2, Features: Water Resistant, 5G, Fast Charging, Warranty: 3 Years Years, Color: Silver"
TAB-LEN-8,Tablet,Lenovo,Lenovo Tablet Model-425,53647,20,49,3.6,"10-inch Display, Long Battery Life, Detachable Keyboard",In Stock,1 Year,Red,"Category: Tablet, Brand: Lenovo, Name: Lenovo Tablet Model-425, Price: ₹53647, Discount Range: 20% - 49%, Rating: 3.6, Features: 10-inch Display, Long Battery Life, Detachable Keyboard, Warranty: 1 Year Years, Color: Red"
CAM-PAN-4,Camera,Panasonic,Panasonic Camera Model-202,74968,14,34,5.0,"Image Stabilization, Touchscreen, High ISO Sensitivity",In Stock,2 Years,Silver,"Category: Camera, Brand: Panasonic, Name: Panasonic Camera Model-202, Price: ₹74968, Discount Range: 14% - 34%, Rating: 5.0, Features: Image Stabilization, Touchscreen, High ISO Sensitivity, Warranty: 2 Years Years, Color: Silver"
HEA-BOS-4,Headphones,Bose,Bose Headphones Model-925,86409,6,24,4.9,"Bass Boost, Waterproof, Foldable",Out of Stock,3 Years,Blue,"Category: Headphones, Brand: Bose, Name: Bose Headphones Model-925, Price: ₹86409, Discount Range: 6% - 24%, Rating: 4.9, Features: Bass Boost, Waterproof, Foldable, Warranty: 3 Years Years, Color: Blue"
HEA-BOA-7,Headphones,Boat,Boat Headphones Model-195,133849,9,25,4.0,"Wireless, Waterproof, Bass Boost",Out of Stock,3 Years,White,"Category: Headphones, Brand: Boat, Name: Boat Headphones Model-195, Price: ₹133849, Discount Range: 9% - 25%, Rating: 4.0, Features: Wireless, Waterproof, Bass Boost, Warranty: 3 Years Years, Color: White"
LAP-HP-6,Laptop,HP,HP Laptop Model-723,78956,12,37,3.8,"Touchscreen, Backlit Keyboard, High-Performance GPU",In Stock,2 Years,Silver,"Category: Laptop, Brand: HP, Name: HP Laptop Model-723, Price: ₹78956, Discount Range: 12% - 37%, Rating: 3.8, Features: Touchscreen, Backlit Keyboard, High-Performance GPU, Warranty: 2 Years Years, Color: Silver"
SMA-FOS-3,Smartwatch,Fossil,Fossil Smartwatch Model-999,32996,16,27,3.3,"Heart Rate Monitor, GPS, Fitness Tracking",Out of Stock,1 Year,Black,"Category: Smartwatch, Brand: Fossil, Name: Fossil Smartwatch Model-999, Price: ₹32996, Discount Range: 16% - 27%, Rating: 3.3, Features: Heart Rate Monitor, GPS, Fitness Tracking, Warranty: 1 Year Years, Color: Black"
CAM-SON-12,Camera,Sony,Sony Camera Model-744,19279,19,20,3.5,"Image Stabilization, Touchscreen, High ISO Sensitivity",Out of Stock,3 Years,Blue,"Category: Camera, Brand: Sony, Name: Sony Camera Model-744, Price: ₹19279, Discount Range: 19% - 20%, Rating: 3.5, Features: Image Stabilization, Touchscreen, High ISO Sensitivity, Warranty: 3 Years Years, Color: Blue"
TAB-APP-14,Tablet,Apple,Apple Tablet Model-812,74857,8,41,3.5,"Stylus Support, Long Battery Life, 10-inch Display",Out of Stock,2 Years,Silver,"Category: Tablet, Brand: Apple, Name: Apple Tablet Model-812, Price: ₹74857, Discount Range: 8% - 41%, Rating: 3.5, Features: Stylus Support, Long Battery Life, 10-inch Display, Warranty: 2 Years Years, Color: Silver"
SMA-SAM-5,Smartwatch,Samsung,Samsung Smartwatch Model-906,58494,20,29,3.9,"Customizable Watch Faces, Fitness Tracking, GPS",Out of Stock,1 Year,Black,"Category: Smartwatch, Brand: Samsung, Name: Samsung Smartwatch Model-906, Price: ₹58494, Discount Range: 20% - 29%, Rating: 3.9, Features: Customizable Watch Faces, Fitness Tracking, GPS, Warranty: 1 Year Years, Color: Black"
SMA-REA-10,Smartphone,Realme,Realme Smartphone Model-257,18376,15,39,4.2,"AMOLED Display, Water Resistant, 5G",Out of Stock,3 Years,White,"Category: Smartphone, Brand: Realme, Name: Realme Smartphone Model-257, Price: ₹18376, Discount Range: 15% - 39%, Rating: 4.2, Features: AMOLED Display, Water Resistant, 5G, Warranty: 3 Years Years, Color: White"
HEA-BEA-10,Headphones,Beats,Beats Headphones Model-496,34543,8,42,4.8,"Foldable, Noise Cancellation, Wireless",Out of Stock,2 Years,Silver,"Category: Headphones, Brand: Beats, Name: Beats Headphones Model-496, Price: ₹34543, Discount Range: 8% - 42%, Rating: 4.8, Features: Foldable, Noise Cancellation, Wireless, Warranty: 2 Years Years, Color: Silver"
SMA-XIA-4,Smartphone,Xiaomi,Xiaomi Smartphone Model-464,85163,9,34,4.3,"Fast Charging, Water Resistant, AMOLED Display",Out of Stock,1 Year,White,"Category: Smartphone, Brand: Xiaomi, Name: Xiaomi Smartphone Model-464, Price: ₹85163, Discount Range: 9% - 34%, Rating: 4.3, Features: Fast Charging, Water Resistant, AMOLED Display, Warranty: 1 Year Years, Color: White"
CAM-LEI-2,Camera,Leica,Leica Camera Model-749,122645,5,33,4.4,"Image Stabilization, 4K Video, High ISO Sensitivity",Out of Stock,2 Years,Black,"Category: Camera, Brand: Leica, Name: Leica Camera Model-749, Price: ₹122645, Discount Range: 5% - 33%, Rating: 4.4, Features: Image Stabilization, 4K Video, High ISO Sensitivity, Warranty: 2 Years Years, Color: Black"
LAP-APP-1,Laptop,Apple,Apple Laptop Model-202,35350,17,22,4.3,"Lightweight, Backlit Keyboard, SSD Storage",Out of Stock,1 Year,Red,"Category: Laptop, Brand: Apple, Name: Apple Laptop Model-202, Price: ₹35350, Discount Range: 17% - 22%, Rating: 4.3, Features: Lightweight, Backlit Keyboard, SSD Storage, Warranty: 1 Year Years, Color: Red"
LAP-MIC-12,Laptop,Microsoft,Microsoft Laptop Model-385,130031,10,50,4.8,"High-Performance GPU, Lightweight, Backlit Keyboard",In Stock,2 Years,Blue,"Category: Laptop, Brand: Microsoft, Name: Microsoft Laptop Model-385, Price: ₹130031, Discount Range: 10% - 50%, Rating: 4.8, Features: High-Performance GPU, Lightweight, Backlit Keyboard, Warranty: 2 Years Years, Color: Blue"
CAM-CAN-1,Camera,Canon,Canon Camera Model-520,32605,16,32,3.6,"Image Stabilization, High ISO Sensitivity, 4K Video",In Stock,3 Years,Blue,"Category: Camera, Brand: Canon, Name: Canon Camera Model-520, Price: ₹32605, Discount Range: 16% - 32%, Rating: 3.6, Features: Image Stabilization, High ISO Sensitivity, 4K Video, Warranty: 3 Years Years, Color: Blue"
TAB-HUA-7,Tablet,Huawei,Huawei Tablet Model-264,115470,5,26,3.1,"10-inch Display, Detachable Keyboard, Quad Speakers",In Stock,1 Year,Silver,"Category: Tablet, Brand: Huawei, Name: Huawei Tablet Model-264, Price: ₹115470, Discount Range: 5% - 26%, Rating: 3.1, Features: 10-inch Display, Detachable Keyboard, Quad Speakers, Warranty: 1 Year Years, Color: Silver"
HEA-ANK-9,Headphones,Anker,Anker Headphones Model-762,112762,16,29,3.7,"Noise Cancellation, Wireless, Bass Boost",Out of Stock,3 Years,Silver,"Category: Headphones, Brand: Anker, Name: Anker Headphones Model-762, Price: ₹112762, Discount Range: 16% - 29%, Rating: 3.7, Features: Noise Cancellation, Wireless, Bass Boost, Warranty: 3 Years Years, Color: Silver"
CAM-LEI-9,Camera,Leica,Leica Camera Model-581,73614,5,44,5.0,"WiFi Connectivity, 4K Video, Image Stabilization",Out of Stock,2 Years,Blue,"Category: Camera, Brand: Leica, Name: Leica Camera Model-581, Price: ₹73614, Discount Range: 5% - 44%, Rating: 5.0, Features: WiFi Connectivity, 4K Video, Image Stabilization, Warranty: 2 Years Years, Color: Blue"
SMA-APP-14,Smartphone,Apple,Apple Smartphone Model-219,49089,13,48,4.4,"Dual SIM, Fast Charging, Water Resistant",Out of Stock,2 Years,White,"Category: Smartphone, Brand: Apple, Name: Apple Smartphone Model-219, Price: ₹49089, Discount Range: 13% - 48%, Rating: 4.4, Features: Dual SIM, Fast Charging, Water Resistant, Warranty: 2 Years Years, Color: White"
HEA-JBL-1,Headphones,JBL,JBL Headphones Model-869,8069,13,44,4.8,"Wireless, Noise Cancellation, Foldable",Out of Stock,1 Year,White,"Category: Headphones, Brand: JBL, Name: JBL Headphones Model-869, Price: ₹8069, Discount Range: 13% - 44%, Rating: 4.8, Features: Wireless, Noise Cancellation, Foldable, Warranty: 1 Year Years, Color: White"
CAM-SON-8,Camera,Sony,Sony Camera Model-796,51713,20,25,4.2,"WiFi Connectivity, Touchscreen, Image Stabilization",In Stock,2 Years,White,"Category: Camera, Brand: Sony, Name: Sony Camera Model-796, Price: ₹51713, Discount Range: 20% - 25%, Rating: 4.2, Features: WiFi Connectivity, Touchscreen, Image Stabilization, Warranty: 2 Years Years, Color: White"
HEA-JBL-7,Headphones,JBL,JBL Headphones Model-687,86255,17,35,4.0,"Noise Cancellation, Foldable, Bass Boost",Out of Stock,2 Years,Red,"Category: Headphones, Brand: JBL, Name: JBL Headphones Model-687, Price: ₹86255, Discount Range: 17% - 35%, Rating: 4.0, Features: Noise Cancellation, Foldable, Bass Boost, Warranty: 2 Years Years, Color: Red"
